23144460,더걸스,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 서창리 208,세종특별자치시 세종특별자치시 조치원읍 세종로 2511,339700,30019,127.2910008,36.61169005
23122790,버르장머리미용실,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 원리 10-3,세종특별자치시 세종특별자치시 조치원읍 새내11길 15,339883,30023,127.2970804,36.60202008
23045782,형태네야식,Q,음식,Q13,음식배달서비스,Q13A01,야식집,세종특별자치시 세종특별자치시 조치원읍 신안리 368,세종특별자치시 세종특별자치시 조치원읍 돌간길 56,339886,30016,127.2886094,36.61768683
23196854,맛집순대,Q,음식,Q10,별식/퓨전요리,Q10A05,순대전문점,세종특별자치시 세종특별자치시 조치원읍 정리 102-10,세종특별자치시 세종특별자치시 조치원읍 새내로 87,339882,30028,127.298175,36.59962932
23197376,뷰티&미,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 신흥리 198-21,세종특별자치시 세종특별자치시 조치원읍 도원2로 38-22,339807,30031,127.2872604,36.59420237
23195394,헤어홀릭,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 죽림리 379-18,세종특별자치시 세종특별자치시 조치원읍 충현로 73-1,339884,30034,127.2964607,36.59517627
23255516,아쿠아,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 원리 84-2,세종특별자치시 세종특별자치시 조치원읍 조치원8길 10,339883,30027,127.3005193,36.60119318
23260572,달덩이식당,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 죽림리 393,세종특별자치시 세종특별자치시 조치원읍 도장말길 30,339757,30037,127.2974675,36.59014445
23221674,보령건강원,D,소매,D10,건강/미용식품,D10A07,건강원,세종특별자치시 세종특별자치시 조치원읍 죽림리 4-6,세종특별자치시 세종특별자치시 조치원읍 충현로 56,339884,30034,127.2984919,36.59425999
23163967,커피다비다&가게,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,세종특별자치시 세종특별자치시 조치원읍 평리 91,세종특별자치시 세종특별자치시 조치원읍 조치원9길 26,339885,30025,127.3026902,36.60338682
23178074,보떼,D,소매,D16,화장품소매,D16A01,화장품판매점,세종특별자치시 세종특별자치시 조치원읍 원리 7-6,세종특별자치시 세종특별자치시 조치원읍 새내로 102,339883,30027,127.2984312,36.60096462
23227984,천연채헤어샵,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 교리 14-12,세종특별자치시 세종특별자치시 조치원읍 새내로 133,339801,30023,127.2973329,36.60375189
23165712,힐링호프,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,세종특별자치시 세종특별자치시 조치원읍 원리 1-3,세종특별자치시 세종특별자치시 조치원읍 문화로 5-2,339883,30024,127.3008903,36.60218669
23171747,선희미용실,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 교리 21-2,세종특별자치시 세종특별자치시 조치원읍 새내14길 50,339801,30024,127.3004443,36.60330156
23316504,대한상회분식,Q,음식,Q04,분식,Q04A01,라면김밥분식,세종특별자치시 세종특별자치시 조치원읍 교리 1-37,세종특별자치시 세종특별자치시 조치원읍 새내로 152-2,339801,30024,127.2975627,36.60552862
23312840,팡팡치킨호프점,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,세종특별자치시 세종특별자치시 조치원읍 신안리 391-1,세종특별자치시 세종특별자치시 조치원읍 신안새동네길 31,339886,30016,127.2904835,36.6144717
23360009,임실M치즈피자,Q,음식,Q07,패스트푸드,Q07A01,피자전문,세종특별자치시 세종특별자치시 조치원읍 원리 12-2,세종특별자치시 세종특별자치시 조치원읍 조치원로 8,339883,30028,127.2977038,36.60105947
23329733,오동통왕곱창,Q,음식,Q01,한식,Q01A03,곱창/양구이전문,세종특별자치시 세종특별자치시 조치원읍 침산리 269-9,세종특별자치시 세종특별자치시 조치원읍 행복길 11,339887,30021,127.2909982,36.60342599
23327866,체리즈티카페,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,세종특별자치시 세종특별자치시 조치원읍 신흥리 172-4,세종특별자치시 세종특별자치시 조치원읍 도원2로 39,339807,30031,127.2870171,36.59270491
23296188,예술미용실,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 신안리 542,세종특별자치시 세종특별자치시 조치원읍 섭골길 59,339753,30016,127.2860597,36.61534648
23348010,초원샤브샤브,Q,음식,Q10,별식/퓨전요리,Q10A02,샤브샤브전문,세종특별자치시 세종특별자치시 조치원읍 침산리 267-8,세종특별자치시 세종특별자치시 조치원읍 행복10길 9,339887,30021,127.291137,36.60413876
23423420,야시,D,소매,D05,의복의류,D05A01,일반의류,세종특별자치시 세종특별자치시 조치원읍 원리 6-10,세종특별자치시 세종특별자치시 조치원읍 조치원4길 5,339883,30027,127.2987875,36.60111992
23405647,차밍헤어,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 교리 14-6,세종특별자치시 세종특별자치시 조치원읍 새내로 127,339801,30023,127.2976171,36.60323086
23394028,돈세상,Q,음식,Q01,한식,Q01A99,기타고기요리,세종특별자치시 세종특별자치시 조치원읍 침산리 261-14,세종특별자치시 세종특별자치시 조치원읍 행복11길 10-1,339887,30021,127.2926556,36.60431
23431814,현수학교실,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,세종특별자치시 세종특별자치시 조치원읍 침산리 262-12,세종특별자치시 세종특별자치시 조치원읍 행복길 17,339887,30021,127.2916906,36.60349319
23457422,세종침장,D,소매,D07,가정/주방/인테리어,D07A03,침구/수예품,세종특별자치시 세종특별자치시 조치원읍 원리 90,세종특별자치시 세종특별자치시 조치원읍 장안로 6-1,339883,30027,127.3010557,36.60119633
23382835,형제만화방,F,생활서비스,F07,물품기기대여,F07A04,도서/만화대여,세종특별자치시 세종특별자치시 조치원읍 원리 10-18,세종특별자치시 세종특별자치시 조치원읍 으뜸길 222,339883,30023,127.2969841,36.60154188
23453488,피앤씨푸드,D,소매,D01,음/식료품소매,D01A03,정육점,세종특별자치시 세종특별자치시 조치원읍 원리 91,세종특별자치시 세종특별자치시 조치원읍 조치원8길 11,339883,30027,127.3008427,36.60127619
23378578,뽄드,D,소매,D05,의복의류,D05A01,일반의류,세종특별자치시 세종특별자치시 조치원읍 원리 1-22,세종특별자치시 세종특별자치시 조치원읍 조치원7길 12,339883,30024,127.300701,36.60210447
23388540,발리,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,세종특별자치시 세종특별자치시 조치원읍 침산리 263-3,세종특별자치시 세종특별자치시 조치원읍 행복3길 18,339887,30021,127.2919095,36.60400818
23441434,세종게임랜드,N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,세종특별자치시 세종특별자치시 조치원읍 원리 10-15,세종특별자치시 세종특별자치시 조치원읍 으뜸길 226,339883,30023,127.2970613,36.60165949
23487748,욱일노래방,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,세종특별자치시 세종특별자치시 조치원읍 침산리 252-5,세종특별자치시 세종특별자치시 조치원읍 행복6길 26,339887,30021,127.292189,36.60521745
23471417,두리이용통신,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,세종특별자치시 세종특별자치시 조치원읍 원리 8-2,세종특별자치시 세종특별자치시 조치원읍 새내12길 8,339883,30024,127.2983978,36.60218105
23477703,레노마키즈,D,소매,D05,의복의류,D05A05,아동복판매,세종특별자치시 세종특별자치시 조치원읍 원리 84-2,세종특별자치시 세종특별자치시 조치원읍 조치원8길 10,339883,30027,127.3005193,36.60119318
23474766,러블리네일,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,세종특별자치시 세종특별자치시 조치원읍 원리 15-33,세종특별자치시 세종특별자치시 조치원읍 조치원5길 19,339883,30024,127.2990906,36.60220315
23472816,게임파크,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A08,전자오락실,세종특별자치시 세종특별자치시 조치원읍 침산리 265-8,세종특별자치시 세종특별자치시 조치원읍 행복4길 21,339887,30021,127.2920603,36.60462189
23493522,얌샘,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 원리 8-4,세종특별자치시 세종특별자치시 조치원읍 새내12길 6,339883,30024,127.2981631,36.60217967
23484121,대박게임랜드,N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,세종특별자치시 세종특별자치시 조치원읍 원리 10-11,세종특별자치시 세종특별자치시 조치원읍 으뜸길 228,339883,30023,127.2970495,36.6017225
23508952,용구비어,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,세종특별자치시 세종특별자치시 조치원읍 침산리 265-11,세종특별자치시 세종특별자치시 조치원읍 행복4길 13-1,339887,30021,127.2914909,36.60455542
23500908,한결,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,세종특별자치시 세종특별자치시 조치원읍 원리 7-4,세종특별자치시 세종특별자치시 조치원읍 조치원로 16,339883,30027,127.2984633,36.60111801
23504125,튼튼어학원,R,학문/교육,R04,학원-어학,R04A01,학원-외국어/어학,세종특별자치시 세종특별자치시 조치원읍 침산리 264-1,세종특별자치시 세종특별자치시 조치원읍 행복4길 14,339887,30021,127.2914037,36.60431158
23505593,텔나라네트웍,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,세종특별자치시 세종특별자치시 조치원읍 원리 6-4,세종특별자치시 세종특별자치시 조치원읍 조치원로 22,339883,30027,127.2991557,36.60118517
23508166,서림한우내장탕,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 원리 4-15,세종특별자치시 세종특별자치시 조치원읍 조치원로 26,339883,30027,127.2995681,36.60131376
23516283,유플러스,D,소매,D18,사진/광학/정밀기기소매,D18A02,핸드폰소매,세종특별자치시 세종특별자치시 조치원읍 원리 4-7,세종특별자치시 세종특별자치시 조치원읍 조치원로 30,339883,30027,127.2999256,36.60133389
23503652,세종프라임학원,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,세종특별자치시 세종특별자치시 조치원읍 침산리 256-6,세종특별자치시 세종특별자치시 조치원읍 충현로 193,339887,30021,127.2939176,36.60566028
23506580,신라의달밤,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 원리 3-27,세종특별자치시 세종특별자치시 조치원읍 조치원5길 12-16,339883,30024,127.3001323,36.60195694
23500369,대화철물,D,소매,D21,철물/난방/건설자재소매,D21A06,철물/건설자재소매,세종특별자치시 세종특별자치시 조치원읍 정리 39-15,세종특별자치시 세종특별자치시 조치원읍 장안길 20,339882,30027,127.3000526,36.59964938
23500377,체이스컬트,D,소매,D05,의복의류,D05A02,캐쥬얼/스포츠의류,세종특별자치시 세종특별자치시 조치원읍 원리 3-17,세종특별자치시 세종특별자치시 조치원읍 조치원로 23,339883,30024,127.2993629,36.60175415
23684147,007게임랜트,N,관광/여가/오락,N07,놀이/여가/취미,N07A11,기타오락관련산업,세종특별자치시 세종특별자치시 조치원읍 교리 22-2,세종특별자치시 세종특별자치시 조치원읍 조치원7길 27,339801,30024,127.3000801,36.60278574
24493749,단청공사,F,생활서비스,F15,주택수리,F15A02,미장타일도배도장,세종특별자치시 세종특별자치시 조치원읍 정리 92,세종특별자치시 세종특별자치시 조치원읍 새내로 76,339882,30027,127.2987311,36.59870435
24973266,코리아세븐세종조치원중앙점,D,소매,D03,종합소매점,D03A01,편의점,세종특별자치시 세종특별자치시 조치원읍 원리 2-6,세종특별자치시 세종특별자치시 조치원읍 조치원5길 18,339883,30024,127.2993138,36.60224952
25054068,컨설팅포즈,R,학문/교육,R09,학원기타,R09A01,학원(종합),세종특별자치시 세종특별자치시 조치원읍 죽림리 102,세종특별자치시 세종특별자치시 조치원읍 군청로 86,339884,30034,127.2938719,36.59226808
25232909,대동건강원,D,소매,D10,건강/미용식품,D10A07,건강원,세종특별자치시 세종특별자치시 조치원읍 상리 84-4,세종특별자치시 세종특별자치시 조치원읍 터미널안길 63,339881,30026,127.3030792,36.60115411
24861297,더제이헤어,F,생활서비스,F01,이/미용/건강,F01A01,여성미용실,세종특별자치시 세종특별자치시 조치원읍 원리 3-17,세종특별자치시 세종특별자치시 조치원읍 조치원로 23,339883,30024,127.2993523,36.60170001
24869669,전자담배멀티샵,D,소매,D10,건강/미용식품,D10A08,금연관련제품판매,세종특별자치시 세종특별자치시 조치원읍 교리 14-6,세종특별자치시 세종특별자치시 조치원읍 새내로 127,339801,30023,127.2976171,36.60323086
25242811,한치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,세종특별자치시 세종특별자치시 조치원읍 교리 10-7,세종특별자치시 세종특별자치시 조치원읍 새내로 136,339801,30024,127.2977996,36.60406105
25227004,황박사네손바지락칼국수,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,세종특별자치시 세종특별자치시 조치원읍 남리 358,세종특별자치시 세종특별자치시 조치원읍 장안길 97-7,339802,30035,127.3010318,36.59641078
25347805,코레일유통그린브라우니,Q,음식,Q12,커피점/카페,Q12A01,커피전문점/카페/다방,세종특별자치시 세종특별자치시 조치원읍 원리 141-54,세종특별자치시 세종특별자치시 조치원읍 으뜸길 215,339883,30023,127.2963292,36.60350264
25340001,음악예술학원,R,학문/교육,R05,학원-음악미술무용,R05A02,피아노/바이올린/기타,세종특별자치시 세종특별자치시 조치원읍 명리 79,세종특별자치시 세종특별자치시 조치원읍 장안1길 25,339803,30026,127.3021835,36.60007643
25326846,청림자원,D,소매,D24,중고품소매/교환,D24A02,재활용/고물수집,세종특별자치시 세종특별자치시 조치원읍 남리 60-1,세종특별자치시 세종특별자치시 조치원읍 새내6길 20,339802,30027,127.299763,36.59829587
25273810,옛집,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 상리 84-4,세종특별자치시 세종특별자치시 조치원읍 터미널안길 63,339881,30026,127.3030792,36.60115411
25403561,보리밥,Q,음식,Q01,한식,Q01A16,보리밥전문,세종특별자치시 세종특별자치시 조치원읍 침산리 258-13,세종특별자치시 세종특별자치시 조치원읍 행복13길 10,339887,30021,127.2939173,36.60446168
25406732,The예쁜네일,F,생활서비스,F01,이/미용/건강,F01A02,발/네일케어,세종특별자치시 세종특별자치시 조치원읍 원리 1-17,세종특별자치시 세종특별자치시 조치원읍 조치원7길 18,339883,30024,127.3004968,36.60244573
25412294,스포츠토토,D,소매,D25,기타판매업,D25A02,복권판매,세종특별자치시 세종특별자치시 조치원읍 침산리 94-3,세종특별자치시 세종특별자치시 조치원읍 행복길 20,339887,30021,127.2917153,36.603241
25423089,드림디포,D,소매,D08,사무/문구/컴퓨터,D08A01,사무/문구용품,세종특별자치시 세종특별자치시 조치원읍 교리 14-12,세종특별자치시 세종특별자치시 조치원읍 새내로 133,339801,30023,127.2973329,36.60375189
25412970,더불더불,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,세종특별자치시 세종특별자치시 조치원읍 죽림리 393,세종특별자치시 세종특별자치시 조치원읍 도장말길 30,339757,30037,127.2974675,36.59014445
25408418,뮤지컬연극학원,R,학문/교육,R09,학원기타,R09A01,학원(종합),세종특별자치시 세종특별자치시 조치원읍 교리 14-12,세종특별자치시 세종특별자치시 조치원읍 새내로 133,339801,30023,127.2973329,36.60375189
25412812,삼오식당,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 명리 72-3,세종특별자치시 세종특별자치시 조치원읍 장안1길 32,339803,30026,127.3018828,36.59995751
25439630,동아리동태찜,Q,음식,Q03,일식/수산물,Q03A05,해물찜/탕전문,세종특별자치시 세종특별자치시 조치원읍 침산리 260-8,세종특별자치시 세종특별자치시 조치원읍 행복12길 5,339887,30021,127.2932758,36.60371889
25440937,신미듬직업소개소,F,생활서비스,F05,인력/고용/용역알선,F05A02,인력공급/고용알선,세종특별자치시 세종특별자치시 조치원읍 죽림리 231-6,세종특별자치시 세종특별자치시 조치원읍 충현로 43,339884,30034,127.298045,36.59300468
25372828,테라포토닉스,F,생활서비스,F06,사진,F06A01,사진관,세종특별자치시 세종특별자치시 조치원읍 신안리 300,세종특별자치시 세종특별자치시 조치원읍 세종로 2639,339701,30016,127.2880984,36.61976556
25441714,살맛나는세상,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 죽림리 393,세종특별자치시 세종특별자치시 조치원읍 도장말길 30,339757,30037,127.2974675,36.59014445
25462903,서면떡,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,세종특별자치시 세종특별자치시 조치원읍 원리 6-23,세종특별자치시 세종특별자치시 조치원읍 새내10길 21,339883,30027,127.2994299,36.6005289
25453712,선경이용원,F,생활서비스,F01,이/미용/건강,F01A04,남성미용실,세종특별자치시 세종특별자치시 조치원읍 명리 67-14,세종특별자치시 세종특별자치시 조치원읍 새내8길 72,339803,30026,127.3024223,36.59962722
25433937,이레마트,D,소매,D03,종합소매점,D03A02,수퍼마켓,세종특별자치시 세종특별자치시 조치원읍 죽림리 197-2,세종특별자치시 세종특별자치시 조치원읍 도장말길 34,339884,30037,127.296977,36.59000638
25480209,대동떡,Q,음식,Q08,제과제빵떡케익,Q08A03,떡전문,세종특별자치시 세종특별자치시 조치원읍 원리 6-23,세종특별자치시 세종특별자치시 조치원읍 새내10길 21,339883,30027,127.2994299,36.6005289
25432927,세천년부동산,L,부동산,L01,부동산중개,L01A01,부동산중개,세종특별자치시 세종특별자치시 조치원읍 번암리 127-2,세종특별자치시 세종특별자치시 조치원읍 허만석로 21,339804,30038,127.294134,36.58434801
25435056,고려인력개발,F,생활서비스,F05,인력/고용/용역알선,F05A02,인력공급/고용알선,세종특별자치시 세종특별자치시 조치원읍 남리 301,세종특별자치시 세종특별자치시 조치원읍 새내2길 17,339802,30027,127.2997875,36.59682704
25498873,진성지업사,D,소매,D07,가정/주방/인테리어,D07A15,유리/페인트/철물건축자재,세종특별자치시 세종특별자치시 조치원읍 정리 1-1,세종특별자치시 세종특별자치시 조치원읍 새내10길 52,339882,30027,127.301051,36.60048435
25494602,화인에어로빅,R,학문/교육,R07,학원-예능취미체육,R07A14,학원-에어로빅,세종특별자치시 세종특별자치시 조치원읍 남리 301,세종특별자치시 세종특별자치시 조치원읍 새내2길 17,339802,30027,127.2997875,36.59682704
25497479,에이스부동산,L,부동산,L01,부동산중개,L01A01,부동산중개,세종특별자치시 세종특별자치시 조치원읍 죽림리 393,세종특별자치시 세종특별자치시 조치원읍 도장말길 30,339757,30037,127.2974675,36.59014445
25488161,스피드광고,F,생활서비스,F12,광고/인쇄,F12A05,광고물제작-종합,세종특별자치시 세종특별자치시 조치원읍 남리 329,세종특별자치시 세종특별자치시 조치원읍 조치원4길 123,339802,30035,127.2998744,36.59586326
25488660,착한낙지,Q,음식,Q03,일식/수산물,Q03A13,낙지/오징어,세종특별자치시 세종특별자치시 조치원읍 남리 328,세종특별자치시 세종특별자치시 조치원읍 조치원4길 121,339802,30035,127.299829,36.5959441
25517681,애터미,D,소매,D03,종합소매점,D03A03,잡화점,세종특별자치시 세종특별자치시 조치원읍 교리 14-6,세종특별자치시 세종특별자치시 조치원읍 새내로 127,339801,30023,127.2976171,36.60323086
25512790,쌍용자동차,D,소매,D23,자동차/자동차용품,D23A01,자동차판매,세종특별자치시 세종특별자치시 조치원읍 번암리 59-1,세종특별자치시 세종특별자치시 조치원읍 허만석로 67,339804,30037,127.2973018,36.58746689
25510174,처갓집치킨,Q,음식,Q05,닭/오리요리,Q05A08,후라이드/양념치킨,세종특별자치시 세종특별자치시 조치원읍 교리 51-1,세종특별자치시 세종특별자치시 조치원읍 새내로 155,339801,30023,127.2970471,36.6056878
25517410,대성종합창호,F,생활서비스,F15,주택수리,F15A04,유리창호,세종특별자치시 세종특별자치시 조치원읍 남리 328,세종특별자치시 세종특별자치시 조치원읍 조치원4길 121,339802,30035,127.299829,36.5959441
25512233,서면식당,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 정리 44-9,세종특별자치시 세종특별자치시 조치원읍 새내6길 45,339882,30027,127.3012792,36.59872833
25502544,위더스학원,R,학문/교육,R09,학원기타,R09A01,학원(종합),세종특별자치시 세종특별자치시 조치원읍 죽림리 167,세종특별자치시 세종특별자치시 조치원읍 도장말길 45,339884,30037,127.2955144,36.59107919
25500739,또와유떡복기,Q,음식,Q04,분식,Q04A03,떡볶이전문,세종특별자치시 세종특별자치시 조치원읍 죽림리 67-21,세종특별자치시 세종특별자치시 조치원읍 대첩로 9,339884,30034,127.2950605,36.59552848
25508037,시골칼국수,Q,음식,Q04,분식,Q04A02,국수/만두/칼국수,세종특별자치시 세종특별자치시 조치원읍 정리 72-5,세종특별자치시 세종특별자치시 조치원읍 조치원4길 35,339882,30027,127.2990675,36.59981482
25526397,거래처노래방,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,세종특별자치시 세종특별자치시 조치원읍 침산리 51-5,세종특별자치시 세종특별자치시 조치원읍 행복8길 5,339887,30021,127.2916506,36.60297926
25522167,태양세탁소,F,생활서비스,F02,세탁/가사서비스,F02A01,세탁소/빨래방,세종특별자치시 세종특별자치시 조치원읍 침산리 133-13,세종특별자치시 세종특별자치시 조치원읍 충현로 149,339887,30022,127.2946573,36.60175343
25504338,성모이비인후과,S,의료,S01,병원,S01B14,이비인후과의원,세종특별자치시 세종특별자치시 조치원읍 원리 9-28,세종특별자치시 세종특별자치시 조치원읍 조치원로 7,339883,30023,127.2976221,36.6014465
25546689,초원호프,Q,음식,Q09,유흥주점,Q09A01,호프/맥주,세종특별자치시 세종특별자치시 조치원읍 남리 358,세종특별자치시 세종특별자치시 조치원읍 장안길 97-7,339802,30035,127.3010318,36.59641078
25546717,목화슈퍼,D,소매,D03,종합소매점,D03A02,수퍼마켓,세종특별자치시 세종특별자치시 조치원읍 원리 132-48,세종특별자치시 세종특별자치시 조치원읍 건강길 13,339883,30023,127.2961706,36.60497067
25554577,누나홀닭,D,소매,D01,음/식료품소매,D01A04,닭집,세종특별자치시 세종특별자치시 조치원읍 침산리 260-8,세종특별자치시 세종특별자치시 조치원읍 행복12길 5,339887,30021,127.2932758,36.60371889
25565141,강성안경,D,소매,D18,사진/광학/정밀기기소매,D18A04,안경원,세종특별자치시 세종특별자치시 조치원읍 원리 86-2,세종특별자치시 세종특별자치시 조치원읍 조치원로 36,339883,30027,127.3007183,36.60142866
25561852,세종경맵동산,L,부동산,L01,부동산중개,L01A01,부동산중개,세종특별자치시 세종특별자치시 조치원읍 교리 1-8,세종특별자치시 세종특별자치시 조치원읍 새내로 150,339801,30024,127.2975883,36.6051773
25561161,사골뚝배기,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 상리 89,세종특별자치시 세종특별자치시 조치원읍 장안2길 5,339881,30026,127.3025766,36.60111512
4631764,올래식당,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 원리 5-7,세종특별자치시 세종특별자치시 조치원읍 새내10길 29,339883,30027,127.2998648,36.6006396
25588978,이래전기,D,소매,D07,가정/주방/인테리어,D07A10,조명기구/전기용품,세종특별자치시 세종특별자치시 조치원읍 침산리 168-7,세종특별자치시 세종특별자치시 조치원읍 충현로 94-4,339887,30029,127.2957864,36.59681248
25582898,대충포차,Q,음식,Q09,유흥주점,Q09A02,소주방/포장마차,세종특별자치시 세종특별자치시 조치원읍 침산리 94-3,세종특별자치시 세종특별자치시 조치원읍 행복길 20,339887,30021,127.2917153,36.603241
4462095,행복죽집,Q,음식,Q10,별식/퓨전요리,Q10A01,죽전문점,세종특별자치시 세종특별자치시 조치원읍 정리 28-3,세종특별자치시 세종특별자치시 조치원읍 조치원6길 27,339882,30027,127.2997906,36.60019757
4476923,서진포장,F,생활서비스,F13,기타서비스업,F13A03,상품포장,세종특별자치시 세종특별자치시 조치원읍 명리 5,세종특별자치시 세종특별자치시 조치원읍 새내10길 64,339803,30026,127.3017108,36.60044315
4520153,남면떡,Q,음식,Q04,분식,Q04A03,떡볶이전문,세종특별자치시 세종특별자치시 조치원읍 원리 5-8,세종특별자치시 세종특별자치시 조치원읍 새내10길 27,339883,30027,127.2997312,36.60058474
4528283,제일안전,D,소매,D25,기타판매업,D25A21,안전보호구판매,세종특별자치시 세종특별자치시 조치원읍 죽림리 279-4,세종특별자치시 세종특별자치시 조치원읍 충현로 16-1,339884,30034,127.2993734,36.59070541
25541003,다이어트이야기,D,소매,D10,건강/미용식품,D10A01,다이어트상품판매,세종특별자치시 세종특별자치시 조치원읍 교리 14-6,세종특별자치시 세종특별자치시 조치원읍 새내로 127,339801,30023,127.2976171,36.60323086
4547418,세종역공인중개사,L,부동산,L01,부동산중개,L01A01,부동산중개,세종특별자치시 세종특별자치시 조치원읍 침산리 144-8,세종특별자치시 세종특별자치시 조치원읍 충현로 141,339887,30022,127.294843,36.60099752
25587273,삼거리식당,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 죽림리 32-5,세종특별자치시 세종특별자치시 조치원읍 충현로 61-1,339884,30034,127.2973172,36.59438826
4482443,소문난찐빵,Q,음식,Q08,제과제빵떡케익,Q08A05,찐빵전문,세종특별자치시 세종특별자치시 조치원읍 정리 39-1,세종특별자치시 세종특별자치시 조치원읍 장안길 14,339882,30027,127.3000284,36.59985651
25586178,럭셔리공인중개사,L,부동산,L01,부동산중개,L01A01,부동산중개,세종특별자치시 세종특별자치시 조치원읍 죽림리 379-18,세종특별자치시 세종특별자치시 조치원읍 충현로 73-1,339884,30034,127.2964607,36.59517627
25592002,신주공부동산,L,부동산,L01,부동산중개,L01A01,부동산중개,세종특별자치시 세종특별자치시 조치원읍 신흥리 88-1,세종특별자치시 세종특별자치시 조치원읍 큰샘길 3,339807,30029,127.2914943,36.59562449
4504254,시호비젼,D,소매,D18,사진/광학/정밀기기소매,D18A04,안경원,세종특별자치시 세종특별자치시 조치원읍 번암리 53,세종특별자치시 세종특별자치시 조치원읍 허만석로 60,339804,30036,127.2977252,36.58636991
25598954,대성N학원,R,학문/교육,R01,학원-보습교습입시,R01A01,학원-입시,세종특별자치시 세종특별자치시 조치원읍 신흥리 77-11,세종특별자치시 세종특별자치시 조치원읍 대첩로 15,339807,30034,127.2943357,36.59534395
4386750,옷수선,F,생활서비스,F03,개인/가정용품수리,F03A08,옷수선,세종특별자치시 세종특별자치시 조치원읍 정리 99-3,세종특별자치시 세종특별자치시 조치원읍 새내5길 8,339882,30028,127.2982317,36.5983139
4428925,종촌식당,Q,음식,Q01,한식,Q01A01,한식/백반/한정식,세종특별자치시 세종특별자치시 조치원읍 정리 39-13,세종특별자치시 세종특별자치시 조치원읍 장안길 16,339882,30027,127.3000404,36.59975745
6972918,아로마벨,F,생활서비스,F01,이/미용/건강,F01A03,비만/피부관리,세종특별자치시 세종특별자치시 조치원읍 죽림리 393,세종특별자치시 세종특별자치시 조치원읍 도장말길 30,339757,30037,127.2974675,36.59014445
6973810,사격장,N,관광/여가/오락,N04,스포츠/운동,N04A02,실내사격장,세종특별자치시 세종특별자치시 조치원읍 침산리 265-7,세종특별자치시 세종특별자치시 조치원읍 행복4길 23,339887,30021,127.2922615,36.6046321
